STORE_ID,STORE_NAME,PROD_NAME,PROD_DESCRIPTION,PROD_BRAND,PROD_IMAGE_URL,PROD_CATEGORY,PROD_PRICE,PROD_RATINGS,PROD_REVIEWS,PROD_POPULARITY,PROD_LINK
303,VITALIA GmbH,Schär PURE & ACTIVE 250g,"Aktiv in den Tag starten? Kein Problem mit unserem Pure & Active. Denn der pure Genuss von ausgewählten Saaten und Flocken in Bio-Qualität ist wie gemacht für ein reichhaltiges Power-Frühstück. Purer, körniger Genuss für den aktiven Start in den Tag! Ganz ohne Hefe und Mehl ist das glutenfreie Brot der absolute Power-Lieferant.",Dr. Schär AG / SPA,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/8/0/8008698039397_schaer_pure___active_250g.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,99 €",,,,https://www.vitalia-reformhaus.de/schar-pure-active-250g.html
303,VITALIA GmbH,Schär Meisterbäckers Vital 350 g,"Immer frisch auf den Tisch - als bekömmliches Frühstück oder schmackhafte Brotzeit.Unser glutenfreies Meisterbäckers Vital einzigartig im Geschmack und fertig zum Verzehren auch ohne vorheriges Toasten. Unser glutenfreies Meisterbäckers Vital mit neuem aromatischen Sauerteig ist jetzt noch weicher und saftiger und schmeckt wie natürlich frisch aus dem Backofen. Es besteht aus hochwertigen Zutaten wie Quinoa, Sorghum und Kastanienmehl, hat einen hohen Ballaststoffgehalt und außerdem eine neue, wiederverschließbare Verpackung.",Dr. Schär Deutschland GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/8/0/8008698038734_schaer_meisterbaecker-vital-350g_1.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,49 €",,,,https://www.vitalia-reformhaus.de/schaer-meisterbaeckers-vital-350g.html
303,VITALIA GmbH,Schär Meisterbäckers Mehrkorn 330g,Immer frisch auf den Tisch - als bekömmliches Frühstück oder schmackhafte Brotzeit. Für einen rustikalen und ursprünglichen Brotgeschmack mit hohem Ballaststoffgehalt. Frischer denn je!,Dr. Schär Deutschland GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/8/0/8008698027424_schaer_meisterbaecker-mehrkorn-330g_1.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,49 €",,,,https://www.vitalia-reformhaus.de/schaer-meisterbaeckers-mehrkorn-330g.html
303,VITALIA GmbH,Schär Super Sandwich 280 g,"Der Allrounder für das Frühstück, ein Picknick oder die nächste Party. Unser glutenfreies Super Sandwich. Leicht getoastet schmeckt es mit deinem Lieblingsbelag besonders lecker und ist einfach und schnell zubereitet. Nach dem Öffnen die Packung einfach wiederverschließen oder das Brot praktischerweise einfrieren. Genieße das leckere Super Sandwich süß oder herzhaft am Morgen, deftig am Mittag oder kreativ belegt beim Picknick oder einer Gartenparty mit Freunden. Dank dem milden Sauerteigbrot mit seiner köstlichen Kruste kommst du genussvoll und frei von Gluten, Weizen, Laktose und Konservierungsstoffen durch den Tag.",Dr. Schär AG / SPA,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/8/0/8008698029060_schaer_super-sandwich_280g_1.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,99 €",,,,https://www.vitalia-reformhaus.de/schar-super-sandwich-280-g.html
303,VITALIA GmbH,Schär Zwieback 175 g,"Superknackig, knusprig-zart, braungebrannt und einfach goldig. Unser Zwieback ist lange haltbar und weit mehr als ein geeignetes Lebensmittel bei Bauchschmerzen. Das glutenfreie Gebäck ist ideal für unterwegs und perfekt geeignet als krosser Snack für zwischendurch oder süß oder herzhaft belegt als kleine Mahlzeit. Ohne den Zusatz von Soja, Eiern, Milch, Konservierungsstoffen und Palmöl kannst du dir den Zwieback ohne Bedenken schmecken lassen.",Dr. Schär AG / SPA,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/8/0/8008698028605_schaer_zwieback_175g.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,59 €",,,,https://www.vitalia-reformhaus.de/schar-zwieback-175-g.html
303,VITALIA GmbH,Bauckhof Schnellbrot 5-Korn 475 g,"Schnellbrot 5-Korn ist unsere neueste glutenfreie Brotbackmischung. Bereits seit 2006 vermahlen wir in unserer eigenen glutenfreien Mühle beste Bio-Rohstoffe für Brotbackmischungen. Die glutenfreie Qualität stellen wir mit umfangreichen Analysen im Mühlenlabor sicher. Bei einer Glutenempfindlichkeit ist eine pestizidfreie Ernährung besonders wichtig und kann zur Gesamtentlastung beitragen. Das neue Schnellbrot 5-Korn kombiniert die besten Eigenschaften der bekannten Schnellbrote mit neuen Ideen. Herausgekommen ist ein harmonischer Mix aus Reis, Mais, Hirse, Quinoa und Buchweizen, abgerundet durch einen dezenten Buchweizensauerteig. Natürlich gewohnt glutenfrei und dieses Mal ganz bewusst ohne Hafer oder Saaten. Ein köstliches, feines Brot. Ganz wichtig: Wo Schnellbrot draufsteht ist auch Schnellbrot drin, die Zubereitung ist einfach und zeitsparend. Nur Wasser hinzugeben, es wird keine Hefe benötigt, und nach 60 Minuten erfüllt der Duft nach frischgebackenem Brot die Küche. Die Bauckhof Mühle ist in der Heideregion Uelzen zuhause und wurde 1969 von Bio-Landwirten gegründet um Bio-Getreide aus der Region zu vermarkten. Unser Ziel: 100 % Bio-Landwirtschaft. Gut für die Schmetterlinge, gut für das Klima, gut für uns alle.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637001678_bauchhof_brotbackmmischung-schnellbrot-5korn_475g.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","4,49 €",,,,https://www.vitalia-reformhaus.de/bauckhof-schnellbrot-5-korn-475-g.html
303,VITALIA GmbH,Bauckhof Schnellbrot mit Saaten 500 g,"Aus dem vielfach geäußerten Wunsch, ein richtig gutes, schnelles Brot selber backen zu wollen, ist unsere beliebte Schnellbrot-Backmischung mit Saaten entstanden. Die schmeckt einfach wunderbar und ist unfassbar unkompliziert und schnell gemacht. Ihr gebt einfach nur Wasser dazu, rührt, backt, und nach einer Stunde konntet ihr nicht nur ein schnelles Brot backen, sondern habt auch noch diesen unvergleichbar heimeligen Geruch von frisch Gebackenem im Haus. Himmlisch! Gut zu wissen: Das Bauckhof Schnellbrot ist ein glutenfreies Reisbrot mit ganzen 12 % Saaten. Mit viel Wissen und Erfahrung vermahlen unsere Müller die meisten Getreidesorten für das Bauckhof Schnellbrot glutenfrei in unserer eigenen Mühle. Jede Charge analysieren wir in unserem eigenen Labor. Unsere Schnellbrot Backmischung glutenfrei ist übrigens der Klassiker unter den glutenfreien Schnellbroten. Mit seinen kernigen Zutaten und der Kombination aus Vollkorn-Reismehl und Quinoa-Sauerteig hat es einen ganz typischen Brotgeschmack.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637823126_bauckhof_brotbackmischung-schnellbrot_500g.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","4,49 €",,,,https://www.vitalia-reformhaus.de/bauckhof-schnellbrot-mit-saaten-500-g.html
303,VITALIA GmbH,Bauckhof Schwarzbrot  500 g,"Schwarzbrot selber backen, ist gar nicht schwer. Jedenfalls nicht, wenn es ein Bauckhof Schwarzbrot ist. Ihr gebt einfach nur Wasser und Hefe zur Schwarzbrot-Backmischung, dann backt sich das Brot quasi von selbst und ist dabei sooo kernig und einfach nur lecker. Denn Bauckhof Schwarzbrot enthält über 40 % Saaten: viele Sonnenblumenkerne, kombiniert mit geschroteter und ganzer Leinsaat. Für den typischen Schwarzbrot-Geschmack sorgt ein Buchweizensauerteig. Die Basis des Brots ist unser Vollkorn-Reismehl. Das sorgt dafür, dass unser Schwarzbrot glutenfrei ist. Übrigens: Damit die Brotmischung glutenfrei bleibt, verarbeiten unsere Müller die Getreidesorten mit viel Wissen und Erfahrung in unserer Mühle für glutenfreie Rohstoffe. Anschließend wird jede Charge in unserem eigenen Labor analysiert. So können wir wirklich sicher sein, ein garantiert glutenfreies Brot als Backmischung anbieten zu können. Deshalb ist die Schwarzbrot-Backmischung auch bei der Deutschen Zöliakie Gesellschaft registriert.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637824796_bauckhof_brotbackmischung-schwarzbrot_500g.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,99 €",,,,https://www.vitalia-reformhaus.de/bauckhof-schwarzbrot-500-g.html
303,VITALIA GmbH,Schär Meisterbäckers Classic 330 g,"Ein Brot mit unzähligen Möglichkeiten. Das Schär glutenfreie Meisterbäckers Classic aus Sauerteig schmeckt hervorragend saftig. Ein helles und weiches Brot, das zu jedem Gericht passt und viele Rezepte abrundet. Frischer denn je! Es besteht aus hochwertigen Zutaten und dient durch den hohen Ballaststoffgehalt perfekt als sättigende Zwischenmahlzeit. Belege dein Meisterbäckers Classic nach Belieben. Morgens, mittags, abends oder auch als leckere Beilage zu Suppen und Salaten. Und das ganze natürlich frei von Gluten, Laktose und Konservierungsstoffen.",Dr. Schär Deutschland GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/s/c/schaer_meisterbaecker-classic_330g.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,49 €",,,,https://www.vitalia-reformhaus.de/schar-meisterbackers-classic-330-g.html
303,VITALIA GmbH,3 PAULY Mais Waffelbrot glutenfrei 100 g,"Das glutenfreie Waffelbrot von 3 PAULY ist ein wahres Multitalent. Es ist nicht nur glutenfrei, auch laktosefrei und fructosearm und somit eine hervorragende Ergänzung für den Speiseplan- auch für Hefeallergiker. Ob herzhaft oder süß belegt, pur oder als Beilage zu Salaten und Suppen bietet das Knusperbrot in jedem Moment einen einzigartigen Knäckegenuss!",Vitana Gesunde Ernährung GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4009680360011_3pauly_mais-waffelbrot_100g.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","2,49 €",,,,https://www.vitalia-reformhaus.de/3-pauly-mais-waffelbrot-glutenfrei-100-g.html
303,VITALIA GmbH,3 PAULY Teff Schwarzbrot glutenfrei 500 g,"Das Teff-Schwarzbrot von 3 PAULY bietet rustikalen Brotgenuss der besonderen Art. Belegt mit süßem oder herzhaftem Belag, sorgt das 3 PAULY Schwarzbrot immer für eine leckere Mahlzeit. Durch die verarbeiteten Vollkornbestandteile ist es reich an Ballaststoffen und zudem auch für Menschen mit Laktose- und Fructoseunverträglichkeit geeignet.",Vitana Gesunde Ernährung GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4009680360172_3pauly_teef-schwarzbrot_500g.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,99 €",,,,https://www.vitalia-reformhaus.de/3pauly-teff-schwarzbrot-glutenfrei-500-g.html
303,VITALIA GmbH,Panifactum Lowcarb Knäckebrot Rosmarin 200 g,"Leckeres Lowcarb* Knäckebrot ""Rosmarin"" auf Basis von geschroteten Sonnenblumenkernen. Perfekt für den Start in den Tag, unterwegs bei der Arbeit oder zum Abendbrot. *um 94% reduzierter Kohlenhydratanteil im Vergleich zu herkömmlichem Knäckebrot.",Hofmann Lowcarb Food GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/p/a/panifactum_lowcarb_knaeckebrot_rosmarin_4260492951136.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,99 €",,,,https://www.vitalia-reformhaus.de/panifactum-lowcarb-knackebrot-rosmarin-200-g.html
303,VITALIA GmbH,Schär Bon Matin 200 g,"Mit dem französischen Klassiker lässt es sich bestens in den Tag starten. Die gluten- und laktosefreien Brötchen punkten mit ihrem weichen und goldbraun gebackenen Teig. Ideal für alle, die auf ein süßes Frühstück nicht verzichten möchten. Natürlich ganz ohne Konservierungsstoffe.",Dr. Schär AG/SPA,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/8/0/8008698001059_schaer_bon-matin_200g_1.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","2,79 €",,,,https://www.vitalia-reformhaus.de/schar-bon-matin-200-g.html
303,VITALIA GmbH,Panifactum LOWCARB BROT FEIN 160 g,"LOWCARB* BROT - DAS FEINE BIO Fertiggebackenes Brot aus Goldleinsaat, Sonnenblumenkernen und Flohsamenschalen. Ohne Konservoierungsstoffe oder Geschmacksverstärker! Produziert in kleinen Chargen mit viel Liebe und Verständnis für das Handwerk. *um 95% reduzierter Kohlenhydratgehalt im Vergleich zu herkömmlichen Mischbroten.",Hofmann Lowcarb Food GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/1/6/163018_bio_lowcarb_brot_fein_160_g_panifactum.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,99 €",,,,https://www.vitalia-reformhaus.de/panifactum-lowcarb-brot-feine-160-g.html
303,VITALIA GmbH,Panifactum Lowcarb Knäckebrot Sonnenblumenkerne 200 g,"Leckeres Lowcarb* Knäckebrot auf Basis von geschroteten Sonnenblumenkernen! Perfekt für den Start in den Tag, unterwegs bei der Arbeit oder zum Abendbrot. Sowohl süß, als auch herzhaft belegt ein voller Genuss und das ganz ohne Reue! Panifactum Knäckebrot hat folgende Eigenschaften: *um 90% reduzierter Kohlenhydratanteil im Vergleich zu herkömmlichem Knäckebrot.",Hofmann Lowcarb Food GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/1/6/160145_bio_lowcarb_kn_ckebrot_sonnenblumenkerne_200_g_panifactum.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,99 €",,,,https://www.vitalia-reformhaus.de/panifactum-lowcarb-knackebrot-sonnenblumenkerne-200-g.html
303,VITALIA GmbH,Panifactum Lowcarb Knäckebrot Crunchy Hanf 200 g,"Leckeres Lowcarb* Knäckebrot auf Basis von geschroteten Sonnenblumenkernen mit Superfood Zutaten wie Chia- und Hanfsamen! Perfekt für den Start in den Tag, unterwegs bei der Arbeit oder zum Abendbrot. Sowohl süß, als auch herzhaft belegt ein voller Genuss und das ganz ohne Reue! Panifactum Knäckebrot hat folgende Eigenschaften: *um 90% reduzierter Kohlenhydratanteil im Vergleich zu herkömmlichem Knäckebrot.",Hofmann Lowcarb Food GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/1/6/160146_bio_lowcarb_kn_ckebrot_crunchy_hanf_200_g_panifactum.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,99 €",,,,https://www.vitalia-reformhaus.de/panifactum-lowcarb-knackebrot-crunchy-hanf-200-g.html
303,VITALIA GmbH,3 PAULY gutenfreies Knusperbrot Protein 100 g,"3 PAULY Knusperbrot ProteinLeckeres glutenfreies Knusperbrot mit extra viel Protein. Pur, süß oder herzhaft belegt - immer ein Genuss.",Vitana Gesunde Ernährung GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4009680360226_3pauly_knusperbrot_protein_100g.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","2,29 €",,,,https://www.vitalia-reformhaus.de/3-pauly-gutenfreies-knusperbrot-protein-100-g.html
303,VITALIA GmbH,3 PAULY glutenfreies Knusperbrot Gemüse 100 g,"3 PAULY Knusperbrot GemüseLeckeres glutenfreies Knusperbrot mit Gemüse verfeinert. Pur, süß oder herzhaft belegt - immer ein Genuss.",Vitana Gesunde Ernährung GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4009680360219_3pauly_knusperbrot_gemuese_100g.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","1,99 €",,,,https://www.vitalia-reformhaus.de/3-pauly-knusperbrot-gemuse-100-g.html
303,VITALIA GmbH,3 PAULY glutenfreies Knusperbrot Amaranth 100 g,"3 PAULY Knusperbrot AmaranthLeckeres glutenfreies Knusperbrot mit Amaranth verfeinert. Pur, süß oder herzhaft belegt - immer ein Genuss.",Vitana Gesunde Ernährung GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4009680360202_3pauly-amaranth_knsuperbrot_100g.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","1,99 €",,,,https://www.vitalia-reformhaus.de/3-pauly-glutenfreies-knusperbrot-amaranth-100-g.html
303,VITALIA GmbH,Schär Bagels 400 g,Die gluten- und laktosefreien Bagels runden im wahrsten Sinne des Wortes jeden Brunch ab. Ob süß oder salzig – dem ballaststoffreichen Frühstück steht nichts mehr in Wege.,<span>Dr. Schär Deutschland GmbH</span>,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/8/0/8008698029633_schaer_bagels_400g_1.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","4,49 €",,,,https://www.vitalia-reformhaus.de/schaer-bagels-400-g.html
303,VITALIA GmbH,Schär Panino Laugenbrötchen 100 g,"Schär Panino LaugenbrötchenKlassische Laugenbrötchen speziell formuliert für Menschen mit Glutenunverträglichkeit. Ein All-Rounder Brötchen, wird schön knusprig durch Aufbacken!",Dr. Schär AG / SPA,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/8/0/8008698026953_schaer_laugenbroetchen_100g_1.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","2,39 €",,,,https://www.vitalia-reformhaus.de/schaer-panino-laugenbroetchen-100-g.html
303,VITALIA GmbH,Bauckhof Wunderbrod Gold 600 g,"Die Skandinavier sind dafür bekannt, gutes Haferbrot zu backen; die Kombi aus Hafer und Saaten ist einfach perfekt. Holen Sie sich mit dem Bauck Hof Wunderbrod ein bisschen ""Hyggeligkeit"", Gemütlichkeit und diesen besonderen Hafer-Saaten Genuss in die eigene Küche.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637827377_bauckhof_wunderbrod_gold_600g_neu.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","4,99 €",,,,https://www.vitalia-reformhaus.de/bauckhof-bio-wunderbrod-gold-600-g.html
303,VITALIA GmbH,Bauckhof Mühlenbrot 500 g,"Bauck Bio Mühlenbrot 7-SaatenUnser neues Haferbrot mit 7 Saaten schmeckt leicht würzig. Egal ob in der Schule oder auf der Arbeit, es ist das perfekte Körnerbrot für den Alltag. Schnell und einfach zubereitet, kann das glutenfreie Hefebrot ohne Backform im Ofen gebacken werden.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637827445_bauckhof_krustenbrot_hafer_500g_1_1.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,99 €",,,,https://www.vitalia-reformhaus.de/bauckhof-bio-muehlenbrot-500-g.html
303,VITALIA GmbH,Bauckhof Krustenbrot 500 g,Backmischung für glutenfreies Brot auf Basis von Hafermehl. Jede Charge unserer glutenfreien Produkte analysieren wir direkt nach der Herstellung in unserem Labor auf Glutenfreiheit. Alle glutenfreien Produkte sind bei der Deutschen Zöliakie Gesellschaft registriert.,Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637827445_bauckhof_krustenbrot_hafer_500g_2.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,99 €",,,,https://www.vitalia-reformhaus.de/bauckhof-bio-krustenbrot-500-g.html
303,VITALIA GmbH,Schär Knusperbrot Fette Croccanti 150 g,"Fettarmes glutenfreies Knusperbrot, ein idealer Begleiter zu vielen Speisen.",<span>Dr. Schär Deutschland GmbH</span>,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/8/0/8008698007303_schaer_knusperbrot-fette-croccanti_150g.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","1,99 €",,,,https://www.vitalia-reformhaus.de/schaer-knusperbrot-fette-croccanti-150-g.html
303,VITALIA GmbH,Schär Landbrot 275 g,"Ein rustikales Highlight.Für die herzhafte sowie süße Brotzeit! Hochwertige Zutaten wie Sauerteig, der in Ruhe reifen konnte, ermöglichen den intensiven rustikalen Geschmack, der sich vielfältig kombinieren lässt – und das komplett gluten- und laktosefrei.",Dr. Schär AG / SPA,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/8/0/8008698028315_schaer_landbrot_275g_neu.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,29 €",,,,https://www.vitalia-reformhaus.de/schaer-landbrot-275-g.html
303,VITALIA GmbH,Bauckhof Wunderbrod mit Nüssen 600 g,"Bauckhof ist einer der ältesten Demeter-Höfe Deutschlands, was uns als Naturkosthersteller zu einem echten Pionier macht. Unsere Leidenschaft: Mit Herz, Hand und Verstand leckere, gesunde Demeter- und Bio-Lebensmittel aus Tradition herzustellen Genauso köstlich wie das Original-Wunderbrot, genauso einfach zubereitet, ohne Mehl und Hefe, ohne Zucker –unserer wunderbaren Rezeptur haben wir noch ganze Haselnüsse und Mandeln hinzugefügt. Über Nacht gequollen, entfalten die vielen Flocken und Saaten ihre ganz spezielle Kraft.  Unsere Backmischung für Wunderbrød ist kontrolliert glutenfrei: Jede Charge unserer glutenfreien Produkte analysieren wir direkt nach der Herstellung in unserem Labor auf Glutenfreiheit. Alle glutenfreien Produkte sind bei der Deutschen Zöliakie Gesellschaft registriert.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637827094_bauckhof_wunderbrod-mit-nuessen_600g_neu.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","5,99 €",,,,https://www.vitalia-reformhaus.de/bauckhof-bio-wunderbrod-mit-nuessen-600-g.html
303,VITALIA GmbH,Bauckhof Wunderbrod 600 g,"Bauckhof ist einer der ältesten Demeter-Höfe Deutschlands, was uns als Naturkosthersteller zu einem echten Pionier macht. Unsere Leidenschaft: Mit Herz, Hand und Verstand leckere, gesunde Demeter- und Bio-Lebensmittel aus Tradition herzustellen. Life-Changing Wunderbrod - nach norwegischer Original-RezepturSie geben nur Wasser hinzu. Ergibt ca. 980 g Brot BauckHof Wunderbrod ist:- Ohne Hefe, ohne Mehl, ohne Zuckerzusatz & glutenfrei- Proteinquelle- Reich an Omega-3-Fettsäuren- Reich an mehrfach ungesättigten Fettsäuren- Reich an Ballaststoffen- Enthält Vitamin E, Vitamin B1 (Thiamin), Vitamin B6, Folsäure, Kalium, Calcium, Eisen, Zink- Reich an Phosphor, Magnesium, Kupfer und ManganAuf der Verpackung finden Sie Zubereitungsvarianten für:• Langsame Zubereitung in der Kastenform• Schnelle Zubereitung in der Kastenform• Original norwegische Zubereitung auf dem Backblech Dieses Produkt ist kontrolliert glutenfreiJede Charge glutenfreier Produkte analysiert Bauck Hof direkt nach der Herstellung im Labor auf Glutenfreiheit. Alle glutenfreien Produkte sind bei der Deutschen Zöliakie Gesellschaft registriert.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637826417_bauckhof_wunderbrod_600g_neu.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","4,49 €",,,,https://www.vitalia-reformhaus.de/bauckhof-bio-wunderbrod-600-g.html
303,VITALIA GmbH,Schär Landbrot Mehrkorn 250 g,"Der Geschmack des Landlebens.Das Schär Landbrot Mehrkorn ist reich an Ballaststoffen. Der Teig des Brotes wird mit Buchweizen, Hirse und Vollreis zubereitet. Chia- und Leinsamen zeichnen den Geschmack des Brotes aus. Die Brotscheiben lassen sich vielfältig genießen und das 100% frei von Gluten, Weizen und Laktose.",Dr. Schär Deutschland GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/8/0/8008698022214_schaer_landbrot_mehrkorn_250g_neu.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,29 €",,,,https://www.vitalia-reformhaus.de/schaer-landbrot-mehrkorn-250-g.html
303,VITALIA GmbH,Schär Pan Brioché 370 g,"Gut gelaunt aufstehen? Das wirst du, wenn dich das französische Pain Brioché auf dem Frühstückstisch erwartet! Süß, fluffig, zart – ein besonders liebliches „Bonjour!“ Da kannst du sogar fünf Minuten länger schlafen, denn das Schnittbrot ist schon verzehrfertig und du musst es nur noch bestreichen. Mit Marmelade, Honig, Schokocreme – oder du isst es pur, je nach Herzenslust! Und der nächste Hunger lässt auf sich warten, denn viele Ballaststoffe schenken dir einen Start in den Tag, der länger anhält. „Comme il faut!“, würde der Franzose sagen: Wie es sich gehört!",Dr. Schär AG / SPA,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/8/0/8008698006511_sch_r_pan_brioche_370g_1.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,99 €",,,,https://www.vitalia-reformhaus.de/schaer-pan-brioche-370-g.html
303,VITALIA GmbH,Schär Vollkornbrot 250 g,"Reisschrot, Hirseschrot, Buchweizenschrot und Sonnenblumenkerne sind ganz dicke Freunde und vereinen sich als gehaltvolle Bande – zusammen sind sie nämlich am Stärksten! Das herzhaft-leckere Schnittbrot von Schär passt zu jedem Belag. Ob fruchtige Marmelade, herzhafte Wurst, cremiger Käse oder was Sie sonst am liebsten aufs Brot legen. Einfach immer lecker!",Dr. Schär AG / SPA,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/8/0/8008698014011_sch_r_vollkornbrot_250g_1.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,19 €",,,,https://www.vitalia-reformhaus.de/schaer-vollkornbrot-250-g.html
303,VITALIA GmbH,Schnitzer Baguette Rustic 320 g,"Das Rustikale, verfeinert mit Leinsamenmehl. Herzhaft im Geschmack. Tipp: schmeckt aufgebacken noch besser!",Schnitzer GmbH &amp; Co. KG,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4022993045864_schnitzer-baguette-rustic-320g_1.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","3,99 €",,,,https://www.vitalia-reformhaus.de/schnitzer-bio-baguette-rustic-320-g.html
303,VITALIA GmbH,Schnitzer Baguette Classic 360 g,"Der französische Klassiker, glutenfrei interpretiert. Besonders fein und mild schmeckt es zu jeder Mahlzeit oder als Snack zwischendurch. Tipp: schmeckt aufgebacken noch besser!",Schnitzer GmbH &amp; Co. KG,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4022993045857_schnitzer-baguette-classic-360g_1.jpg,"Brot & Backwaren, Glutenfreie Lebensmittel","4,49 €",,,,https://www.vitalia-reformhaus.de/schnitzer-bio-baguette-classic-360-g.html
